Date,Month,Year,Holidays_Count,Days,Area,AQI,full_date
17,5,2024,0,4,North Campus DU,208.0,2024-05-17
17,5,2024,0,4,Okhla Phase-2,219.0,2024-05-17
18,5,2024,0,5,Alipur,301.0,2024-05-18
18,5,2024,0,5,Narela,308.0,2024-05-18
18,5,2024,0,5,North Campus DU,265.0,2024-05-18
18,5,2024,0,5,Okhla Phase-2,289.0,2024-05-18
18,5,2024,0,5,Dr. Karni Singh Shooting Range,219.0,2024-05-18
18,5,2024,0,5,Bawana,306.0,2024-05-18
18,5,2024,0,5,Sri Aurobindo Marg,199.0,2024-05-18
18,5,2024,0,5,ITO,244.0,2024-05-18
18,5,2024,0,5,Punjabi Bagh,254.0,2024-05-18
18,5,2024,0,5,R K Puram,272.0,2024-05-18
18,5,2024,0,5,Chandni Chowk,294.0,2024-05-18
19,5,2024,0,6,Sri Aurobindo Marg,195.0,2024-05-19
19,5,2024,0,6,Dr. Karni Singh Shooting Range,224.0,2024-05-19
19,5,2024,0,6,R K Puram,217.0,2024-05-19
19,5,2024,0,6,Punjabi Bagh,241.0,2024-05-19
19,5,2024,0,6,Okhla Phase-2,218.0,2024-05-19
19,5,2024,0,6,ITO,267.0,2024-05-19
19,5,2024,0,6,Chandni Chowk,282.0,2024-05-19
19,5,2024,0,6,Bawana,281.0,2024-05-19
19,5,2024,0,6,North Campus DU,225.0,2024-05-19
19,5,2024,0,6,Narela,277.0,2024-05-19
19,5,2024,0,6,Alipur,238.0,2024-05-19
20,5,2024,0,0,Dr. Karni Singh Shooting Range,259.0,2024-05-20
20,5,2024,0,0,ITO,236.0,2024-05-20
20,5,2024,0,0,Bawana,238.0,2024-05-20
20,5,2024,0,0,Narela,275.0,2024-05-20
20,5,2024,0,0,Chandni Chowk,239.0,2024-05-20
20,5,2024,0,0,Punjabi Bagh,219.0,2024-05-20
20,5,2024,0,0,Alipur,224.0,2024-05-20
20,5,2024,0,0,Okhla Phase-2,225.0,2024-05-20
20,5,2024,0,0,R K Puram,249.0,2024-05-20
20,5,2024,0,0,Sri Aurobindo Marg,202.0,2024-05-20
20,5,2024,0,0,North Campus DU,192.0,2024-05-20
21,5,2024,0,1,North Campus DU,208.0,2024-05-21
21,5,2024,0,1,Okhla Phase-2,263.0,2024-05-21
21,5,2024,0,1,R K Puram,254.0,2024-05-21
21,5,2024,0,1,Narela,293.0,2024-05-21
21,5,2024,0,1,Chandni Chowk,259.0,2024-05-21
21,5,2024,0,1,Punjabi Bagh,244.0,2024-05-21
21,5,2024,0,1,Sri Aurobindo Marg,213.0,2024-05-21
21,5,2024,0,1,Alipur,232.0,2024-05-21
21,5,2024,0,1,ITO,259.0,2024-05-21
21,5,2024,0,1,Bawana,263.0,2024-05-21
21,5,2024,0,1,Dr. Karni Singh Shooting Range,228.0,2024-05-21
22,5,2024,0,2,North Campus DU,173.0,2024-05-22
22,5,2024,0,2,Chandni Chowk,248.0,2024-05-22
22,5,2024,0,2,ITO,209.0,2024-05-22
22,5,2024,0,2,Bawana,241.0,2024-05-22
22,5,2024,0,2,R K Puram,182.0,2024-05-22
22,5,2024,0,2,Alipur,199.0,2024-05-22
22,5,2024,0,2,Punjabi Bagh,182.0,2024-05-22
22,5,2024,0,2,Narela,242.0,2024-05-22
22,5,2024,0,2,Okhla Phase-2,191.0,2024-05-22
23,5,2024,0,3,ITO,133.0,2024-05-23
23,5,2024,0,3,Sri Aurobindo Marg,172.0,2024-05-23
23,5,2024,0,3,Punjabi Bagh,160.0,2024-05-23
23,5,2024,0,3,Okhla Phase-2,149.0,2024-05-23
23,5,2024,0,3,R K Puram,146.0,2024-05-23
23,5,2024,0,3,North Campus DU,125.0,2024-05-23
23,5,2024,0,3,Dr. Karni Singh Shooting Range,157.0,2024-05-23
23,5,2024,0,3,Bawana,177.0,2024-05-23
23,5,2024,0,3,Alipur,216.0,2024-05-23
23,5,2024,0,3,Narela,160.0,2024-05-23
23,5,2024,0,3,Chandni Chowk,247.0,2024-05-23
24,5,2024,0,4,Alipur,279.0,2024-05-24
24,5,2024,0,4,Okhla Phase-2,138.0,2024-05-24
24,5,2024,0,4,ITO,113.0,2024-05-24
24,5,2024,0,4,Dr. Karni Singh Shooting Range,274.0,2024-05-24
24,5,2024,0,4,Bawana,189.0,2024-05-24
24,5,2024,0,4,Sri Aurobindo Marg,133.0,2024-05-24
24,5,2024,0,4,Punjabi Bagh,132.0,2024-05-24
24,5,2024,0,4,Chandni Chowk,317.0,2024-05-24
24,5,2024,0,4,Narela,162.0,2024-05-24
24,5,2024,0,4,R K Puram,129.0,2024-05-24
24,5,2024,0,4,North Campus DU,116.0,2024-05-24
25,5,2024,0,5,Chandni Chowk,320.0,2024-05-25
25,5,2024,0,5,R K Puram,174.0,2024-05-25
25,5,2024,0,5,Okhla Phase-2,162.0,2024-05-25
25,5,2024,0,5,ITO,159.0,2024-05-25
25,5,2024,0,5,Dr. Karni Singh Shooting Range,179.0,2024-05-25
25,5,2024,0,5,North Campus DU,132.0,2024-05-25
25,5,2024,0,5,Narela,192.0,2024-05-25
25,5,2024,0,5,Sri Aurobindo Marg,145.0,2024-05-25
25,5,2024,0,5,Alipur,269.0,2024-05-25
25,5,2024,0,5,Punjabi Bagh,139.0,2024-05-25
25,5,2024,0,5,Bawana,193.0,2024-05-25
26,5,2024,0,6,Bawana,232.0,2024-05-26
26,5,2024,0,6,Chandni Chowk,326.0,2024-05-26
26,5,2024,0,6,Okhla Phase-2,156.0,2024-05-26
26,5,2024,0,6,Alipur,213.0,2024-05-26
26,5,2024,0,6,Dr. Karni Singh Shooting Range,168.0,2024-05-26
26,5,2024,0,6,R K Puram,256.0,2024-05-26
26,5,2024,0,6,ITO,164.0,2024-05-26
26,5,2024,0,6,Punjabi Bagh,143.0,2024-05-26
26,5,2024,0,6,Sri Aurobindo Marg,156.0,2024-05-26
26,5,2024,0,6,Narela,232.0,2024-05-26
27,5,2024,0,0,Okhla Phase-2,224.0,2024-05-27
27,5,2024,0,0,Narela,267.0,2024-05-27
27,5,2024,0,0,Punjabi Bagh,196.0,2024-05-27
27,5,2024,0,0,ITO,237.0,2024-05-27
27,5,2024,0,0,Chandni Chowk,333.0,2024-05-27
27,5,2024,0,0,Alipur,229.0,2024-05-27
27,5,2024,0,0,Sri Aurobindo Marg,173.0,2024-05-27
27,5,2024,0,0,R K Puram,233.0,2024-05-27
27,5,2024,0,0,Bawana,261.0,2024-05-27
27,5,2024,0,0,Dr. Karni Singh Shooting Range,173.0,2024-05-27
28,5,2024,0,1,Punjabi Bagh,207.0,2024-05-28
28,5,2024,0,1,Okhla Phase-2,236.0,2024-05-28
28,5,2024,0,1,Sri Aurobindo Marg,166.0,2024-05-28
28,5,2024,0,1,R K Puram,220.0,2024-05-28
28,5,2024,0,1,North Campus DU,219.0,2024-05-28
28,5,2024,0,1,Dr. Karni Singh Shooting Range,261.0,2024-05-28
28,5,2024,0,1,Alipur,286.0,2024-05-28
28,5,2024,0,1,ITO,267.0,2024-05-28
28,5,2024,0,1,Narela,304.0,2024-05-28
28,5,2024,0,1,Bawana,289.0,2024-05-28
29,5,2024,0,2,Bawana,268.0,2024-05-29
29,5,2024,0,2,Alipur,255.0,2024-05-29
29,5,2024,0,2,Narela,268.0,2024-05-29
29,5,2024,0,2,North Campus DU,204.0,2024-05-29
29,5,2024,0,2,Okhla Phase-2,258.0,2024-05-29
29,5,2024,0,2,R K Puram,233.0,2024-05-29
29,5,2024,0,2,Dr. Karni Singh Shooting Range,211.0,2024-05-29
29,5,2024,0,2,Chandni Chowk,339.0,2024-05-29
29,5,2024,0,2,ITO,256.0,2024-05-29
29,5,2024,0,2,Sri Aurobindo Marg,213.0,2024-05-29
30,5,2024,0,3,Alipur,277.0,2024-05-30
30,5,2024,0,3,Bawana,255.0,2024-05-30
30,5,2024,0,3,Okhla Phase-2,233.0,2024-05-30
30,5,2024,0,3,ITO,218.0,2024-05-30
30,5,2024,0,3,Dr. Karni Singh Shooting Range,207.0,2024-05-30
30,5,2024,0,3,Chandni Chowk,342.0,2024-05-30
30,5,2024,0,3,R K Puram,190.0,2024-05-30
30,5,2024,0,3,Narela,265.0,2024-05-30
30,5,2024,0,3,Sri Aurobindo Marg,201.0,2024-05-30
30,5,2024,0,3,North Campus DU,199.0,2024-05-30
30,5,2024,0,3,Punjabi Bagh,212.0,2024-05-30
31,5,2024,0,4,Chandni Chowk,321.0,2024-05-31
31,5,2024,0,4,R K Puram,204.0,2024-05-31
31,5,2024,0,4,Okhla Phase-2,193.0,2024-05-31
31,5,2024,0,4,Sri Aurobindo Marg,158.0,2024-05-31
31,5,2024,0,4,Punjabi Bagh,162.0,2024-05-31
31,5,2024,0,4,Alipur,184.0,2024-05-31
31,5,2024,0,4,Narela,217.0,2024-05-31
31,5,2024,0,4,ITO,168.0,2024-05-31
31,5,2024,0,4,Dr. Karni Singh Shooting Range,157.0,2024-05-31
31,5,2024,0,4,Bawana,198.0,2024-05-31
31,5,2024,0,4,North Campus DU,152.0,2024-05-31
1,6,2024,0,5,Narela,296.0,2024-06-01
1,6,2024,0,5,Bawana,308.0,2024-06-01
1,6,2024,0,5,North Campus DU,229.0,2024-06-01
1,6,2024,0,5,Okhla Phase-2,252.0,2024-06-01
1,6,2024,0,5,Punjabi Bagh,243.0,2024-06-01
1,6,2024,0,5,Chandni Chowk,347.0,2024-06-01
1,6,2024,0,5,Sri Aurobindo Marg,184.0,2024-06-01
1,6,2024,0,5,ITO,230.0,2024-06-01
1,6,2024,0,5,R K Puram,227.0,2024-06-01
1,6,2024,0,5,Dr. Karni Singh Shooting Range,190.0,2024-06-01
1,6,2024,0,5,Alipur,292.0,2024-06-01
2,6,2024,0,6,Alipur,225.0,2024-06-02
2,6,2024,0,6,Dr. Karni Singh Shooting Range,246.0,2024-06-02
2,6,2024,0,6,ITO,129.0,2024-06-02
2,6,2024,0,6,Punjabi Bagh,155.0,2024-06-02
2,6,2024,0,6,Okhla Phase-2,164.0,2024-06-02
2,6,2024,0,6,Chandni Chowk,329.0,2024-06-02
2,6,2024,0,6,Bawana,162.0,2024-06-02
2,6,2024,0,6,North Campus DU,155.0,2024-06-02
2,6,2024,0,6,R K Puram,159.0,2024-06-02
2,6,2024,0,6,Sri Aurobindo Marg,151.0,2024-06-02
2,6,2024,0,6,Narela,169.0,2024-06-02
3,6,2024,0,0,Bawana,165.0,2024-06-03
3,6,2024,0,0,Dr. Karni Singh Shooting Range,245.0,2024-06-03
3,6,2024,0,0,Alipur,233.0,2024-06-03
3,6,2024,0,0,Punjabi Bagh,149.0,2024-06-03
3,6,2024,0,0,Narela,153.0,2024-06-03
3,6,2024,0,0,North Campus DU,136.0,2024-06-03
3,6,2024,0,0,Sri Aurobindo Marg,139.0,2024-06-03
3,6,2024,0,0,Okhla Phase-2,141.0,2024-06-03
3,6,2024,0,0,ITO,114.0,2024-06-03
3,6,2024,0,0,R K Puram,167.0,2024-06-03
4,6,2024,0,1,Sri Aurobindo Marg,188.0,2024-06-04
4,6,2024,0,1,Alipur,195.0,2024-06-04
4,6,2024,0,1,Dr. Karni Singh Shooting Range,233.0,2024-06-04
4,6,2024,0,1,R K Puram,215.0,2024-06-04
4,6,2024,0,1,North Campus DU,210.0,2024-06-04
4,6,2024,0,1,Punjabi Bagh,209.0,2024-06-04
4,6,2024,0,1,Narela,212.0,2024-06-04
4,6,2024,0,1,Bawana,207.0,2024-06-04
4,6,2024,0,1,ITO,185.0,2024-06-04
4,6,2024,0,1,Okhla Phase-2,218.0,2024-06-04
5,6,2024,0,2,ITO,207.0,2024-06-05
5,6,2024,0,2,Sri Aurobindo Marg,228.0,2024-06-05
5,6,2024,0,2,Punjabi Bagh,253.0,2024-06-05
5,6,2024,0,2,Dr. Karni Singh Shooting Range,218.0,2024-06-05
5,6,2024,0,2,Alipur,274.0,2024-06-05
5,6,2024,0,2,Narela,304.0,2024-06-05
5,6,2024,0,2,Bawana,312.0,2024-06-05
5,6,2024,0,2,Okhla Phase-2,269.0,2024-06-05
5,6,2024,0,2,R K Puram,243.0,2024-06-05
5,6,2024,0,2,Chandni Chowk,341.0,2024-06-05
6,6,2024,0,3,ITO,112.0,2024-06-06
6,6,2024,0,3,Punjabi Bagh,177.0,2024-06-06
6,6,2024,0,3,Dr. Karni Singh Shooting Range,177.0,2024-06-06
6,6,2024,0,3,Narela,205.0,2024-06-06
6,6,2024,0,3,R K Puram,165.0,2024-06-06
6,6,2024,0,3,Okhla Phase-2,191.0,2024-06-06
6,6,2024,0,3,Alipur,249.0,2024-06-06
6,6,2024,0,3,Sri Aurobindo Marg,167.0,2024-06-06
6,6,2024,0,3,Chandni Chowk,328.0,2024-06-06
6,6,2024,0,3,Bawana,172.0,2024-06-06
7,6,2024,0,4,R K Puram,260.0,2024-06-07
7,6,2024,0,4,Okhla Phase-2,245.0,2024-06-07
7,6,2024,0,4,ITO,155.0,2024-06-07
7,6,2024,0,4,Punjabi Bagh,223.0,2024-06-07
7,6,2024,0,4,Dr. Karni Singh Shooting Range,228.0,2024-06-07
7,6,2024,0,4,Chandni Chowk,341.0,2024-06-07
7,6,2024,0,4,Bawana,210.0,2024-06-07
7,6,2024,0,4,Sri Aurobindo Marg,234.0,2024-06-07
7,6,2024,0,4,Narela,241.0,2024-06-07
8,6,2024,0,5,Narela,238.0,2024-06-08
8,6,2024,0,5,Okhla Phase-2,249.0,2024-06-08
8,6,2024,0,5,ITO,184.0,2024-06-08
8,6,2024,0,5,Alipur,223.0,2024-06-08
8,6,2024,0,5,Sri Aurobindo Marg,252.0,2024-06-08
8,6,2024,0,5,Punjabi Bagh,238.0,2024-06-08
8,6,2024,0,5,North Campus DU,218.0,2024-06-08
8,6,2024,0,5,Chandni Chowk,353.0,2024-06-08
8,6,2024,0,5,R K Puram,238.0,2024-06-08
8,6,2024,0,5,Bawana,245.0,2024-06-08
8,6,2024,0,5,Dr. Karni Singh Shooting Range,276.0,2024-06-08
9,6,2024,0,6,Chandni Chowk,309.0,2024-06-09
9,6,2024,0,6,Alipur,271.0,2024-06-09
9,6,2024,0,6,Dr. Karni Singh Shooting Range,190.0,2024-06-09
9,6,2024,0,6,R K Puram,187.0,2024-06-09
9,6,2024,0,6,North Campus DU,136.0,2024-06-09
9,6,2024,0,6,Okhla Phase-2,152.0,2024-06-09
9,6,2024,0,6,Bawana,186.0,2024-06-09
9,6,2024,0,6,ITO,119.0,2024-06-09
9,6,2024,0,6,Punjabi Bagh,149.0,2024-06-09
9,6,2024,0,6,Sri Aurobindo Marg,149.0,2024-06-09
9,6,2024,0,6,Narela,178.0,2024-06-09
10,6,2024,0,0,Narela,163.0,2024-06-10
10,6,2024,0,0,Bawana,168.0,2024-06-10
10,6,2024,0,0,Punjabi Bagh,160.0,2024-06-10
10,6,2024,0,0,North Campus DU,137.0,2024-06-10
10,6,2024,0,0,ITO,111.0,2024-06-10
10,6,2024,0,0,Alipur,258.0,2024-06-10
10,6,2024,0,0,Dr. Karni Singh Shooting Range,208.0,2024-06-10
10,6,2024,0,0,Okhla Phase-2,143.0,2024-06-10
10,6,2024,0,0,R K Puram,177.0,2024-06-10
10,6,2024,0,0,Sri Aurobindo Marg,133.0,2024-06-10
10,6,2024,0,0,Chandni Chowk,290.0,2024-06-10
11,6,2024,0,1,R K Puram,193.0,2024-06-11
11,6,2024,0,1,Dr. Karni Singh Shooting Range,269.0,2024-06-11
11,6,2024,0,1,Narela,232.0,2024-06-11
11,6,2024,0,1,Punjabi Bagh,213.0,2024-06-11
11,6,2024,0,1,North Campus DU,184.0,2024-06-11
11,6,2024,0,1,ITO,175.0,2024-06-11
11,6,2024,0,1,Alipur,252.0,2024-06-11
11,6,2024,0,1,Okhla Phase-2,217.0,2024-06-11
11,6,2024,0,1,Sri Aurobindo Marg,161.0,2024-06-11
11,6,2024,0,1,Bawana,272.0,2024-06-11
12,6,2024,0,2,Dr. Karni Singh Shooting Range,164.0,2024-06-12
12,6,2024,0,2,Narela,230.0,2024-06-12
12,6,2024,0,2,Chandni Chowk,329.0,2024-06-12
12,6,2024,0,2,Alipur,250.0,2024-06-12
12,6,2024,0,2,R K Puram,207.0,2024-06-12
12,6,2024,0,2,Sri Aurobindo Marg,156.0,2024-06-12
12,6,2024,0,2,Okhla Phase-2,206.0,2024-06-12
12,6,2024,0,2,Punjabi Bagh,191.0,2024-06-12
12,6,2024,0,2,ITO,135.0,2024-06-12
12,6,2024,0,2,Bawana,236.0,2024-06-12
13,6,2024,0,3,Bawana,227.0,2024-06-13
13,6,2024,0,3,Okhla Phase-2,208.0,2024-06-13
13,6,2024,0,3,Sri Aurobindo Marg,159.0,2024-06-13
13,6,2024,0,3,Chandni Chowk,329.0,2024-06-13
13,6,2024,0,3,Narela,220.0,2024-06-13
13,6,2024,0,3,North Campus DU,176.0,2024-06-13
13,6,2024,0,3,Punjabi Bagh,181.0,2024-06-13
13,6,2024,0,3,R K Puram,190.0,2024-06-13
13,6,2024,0,3,ITO,119.0,2024-06-13
13,6,2024,0,3,Alipur,190.0,2024-06-13
13,6,2024,0,3,Dr. Karni Singh Shooting Range,260.0,2024-06-13
14,6,2024,0,4,Chandni Chowk,307.0,2024-06-14
14,6,2024,0,4,R K Puram,180.0,2024-06-14
14,6,2024,0,4,Dr. Karni Singh Shooting Range,173.0,2024-06-14
14,6,2024,0,4,Sri Aurobindo Marg,184.0,2024-06-14
14,6,2024,0,4,Alipur,203.0,2024-06-14
14,6,2024,0,4,ITO,109.0,2024-06-14
14,6,2024,0,4,Narela,208.0,2024-06-14
14,6,2024,0,4,Bawana,201.0,2024-06-14
14,6,2024,0,4,Punjabi Bagh,156.0,2024-06-14
14,6,2024,0,4,Okhla Phase-2,181.0,2024-06-14
14,6,2024,0,4,North Campus DU,149.0,2024-06-14
15,6,2024,0,5,Okhla Phase-2,171.0,2024-06-15
15,6,2024,0,5,R K Puram,184.0,2024-06-15
15,6,2024,0,5,North Campus DU,144.0,2024-06-15
15,6,2024,0,5,Alipur,196.0,2024-06-15
15,6,2024,0,5,Chandni Chowk,307.0,2024-06-15
15,6,2024,0,5,Bawana,211.0,2024-06-15
15,6,2024,0,5,Sri Aurobindo Marg,175.0,2024-06-15
15,6,2024,0,5,Narela,200.0,2024-06-15
15,6,2024,0,5,Dr. Karni Singh Shooting Range,168.0,2024-06-15
15,6,2024,0,5,ITO,113.0,2024-06-15
16,6,2024,0,6,Chandni Chowk,320.0,2024-06-16
16,6,2024,0,6,Punjabi Bagh,188.0,2024-06-16
16,6,2024,0,6,Dr. Karni Singh Shooting Range,183.0,2024-06-16
16,6,2024,0,6,Narela,219.0,2024-06-16
16,6,2024,0,6,Sri Aurobindo Marg,184.0,2024-06-16
16,6,2024,0,6,North Campus DU,164.0,2024-06-16
16,6,2024,0,6,ITO,104.0,2024-06-16
16,6,2024,0,6,Alipur,194.0,2024-06-16
16,6,2024,0,6,Okhla Phase-2,189.0,2024-06-16
16,6,2024,0,6,R K Puram,190.0,2024-06-16
16,6,2024,0,6,Bawana,207.0,2024-06-16
17,6,2024,0,0,Punjabi Bagh,134.0,2024-06-17
17,6,2024,0,0,Sri Aurobindo Marg,150.0,2024-06-17
17,6,2024,0,0,Alipur,182.0,2024-06-17
17,6,2024,0,0,Dr. Karni Singh Shooting Range,156.0,2024-06-17
17,6,2024,0,0,ITO,98.0,2024-06-17
17,6,2024,0,0,Okhla Phase-2,159.0,2024-06-17
17,6,2024,0,0,North Campus DU,151.0,2024-06-17
17,6,2024,0,0,R K Puram,173.0,2024-06-17
17,6,2024,0,0,Bawana,189.0,2024-06-17
17,6,2024,0,0,Chandni Chowk,302.0,2024-06-17
17,6,2024,0,0,Narela,191.0,2024-06-17
18,6,2024,0,1,Narela,219.0,2024-06-18
18,6,2024,0,1,Chandni Chowk,307.0,2024-06-18
18,6,2024,0,1,ITO,108.0,2024-06-18
18,6,2024,0,1,Punjabi Bagh,153.0,2024-06-18
18,6,2024,0,1,North Campus DU,170.0,2024-06-18
18,6,2024,0,1,Okhla Phase-2,190.0,2024-06-18
18,6,2024,0,1,Alipur,232.0,2024-06-18
18,6,2024,0,1,Sri Aurobindo Marg,178.0,2024-06-18
18,6,2024,0,1,R K Puram,211.0,2024-06-18
18,6,2024,0,1,Bawana,227.0,2024-06-18
18,6,2024,0,1,Dr. Karni Singh Shooting Range,181.0,2024-06-18
19,6,2024,0,2,Dr. Karni Singh Shooting Range,277.0,2024-06-19
19,6,2024,0,2,R K Puram,286.0,2024-06-19
19,6,2024,0,2,Chandni Chowk,361.0,2024-06-19
19,6,2024,0,2,Narela,386.0,2024-06-19
19,6,2024,0,2,Sri Aurobindo Marg,282.0,2024-06-19
19,6,2024,0,2,Okhla Phase-2,284.0,2024-06-19
19,6,2024,0,2,Alipur,402.0,2024-06-19
19,6,2024,0,2,Bawana,367.0,2024-06-19
19,6,2024,0,2,North Campus DU,306.0,2024-06-19
19,6,2024,0,2,ITO,163.0,2024-06-19
19,6,2024,0,2,Punjabi Bagh,244.0,2024-06-19
20,6,2024,0,3,Bawana,160.0,2024-06-20
20,6,2024,0,3,R K Puram,154.0,2024-06-20
20,6,2024,0,3,Punjabi Bagh,143.0,2024-06-20
20,6,2024,0,3,Dr. Karni Singh Shooting Range,252.0,2024-06-20
20,6,2024,0,3,Narela,177.0,2024-06-20
20,6,2024,0,3,Chandni Chowk,302.0,2024-06-20
20,6,2024,0,3,Okhla Phase-2,169.0,2024-06-20
20,6,2024,0,3,Sri Aurobindo Marg,159.0,2024-06-20
20,6,2024,0,3,ITO,259.0,2024-06-20
21,6,2024,0,4,Sri Aurobindo Marg,184.0,2024-06-21
21,6,2024,0,4,Punjabi Bagh,140.0,2024-06-21
21,6,2024,0,4,Narela,188.0,2024-06-21
21,6,2024,0,4,Chandni Chowk,328.0,2024-06-21
21,6,2024,0,4,Okhla Phase-2,178.0,2024-06-21
21,6,2024,0,4,Bawana,184.0,2024-06-21
21,6,2024,0,4,ITO,101.0,2024-06-21
21,6,2024,0,4,North Campus DU,146.0,2024-06-21
21,6,2024,0,4,Dr. Karni Singh Shooting Range,168.0,2024-06-21
21,6,2024,0,4,Alipur,165.0,2024-06-21
21,6,2024,0,4,R K Puram,178.0,2024-06-21
22,6,2024,0,5,Chandni Chowk,274.0,2024-06-22
22,6,2024,0,5,Sri Aurobindo Marg,167.0,2024-06-22
22,6,2024,0,5,Bawana,196.0,2024-06-22
22,6,2024,0,5,Dr. Karni Singh Shooting Range,178.0,2024-06-22
22,6,2024,0,5,Narela,183.0,2024-06-22
22,6,2024,0,5,ITO,149.0,2024-06-22
22,6,2024,0,5,Okhla Phase-2,160.0,2024-06-22
22,6,2024,0,5,Punjabi Bagh,200.0,2024-06-22
22,6,2024,0,5,Alipur,164.0,2024-06-22
22,6,2024,0,5,R K Puram,215.0,2024-06-22
23,6,2024,0,6,Punjabi Bagh,123.0,2024-06-23
23,6,2024,0,6,Sri Aurobindo Marg,127.0,2024-06-23
23,6,2024,0,6,North Campus DU,163.0,2024-06-23
23,6,2024,0,6,Chandni Chowk,294.0,2024-06-23
23,6,2024,0,6,ITO,94.0,2024-06-23
23,6,2024,0,6,Dr. Karni Singh Shooting Range,159.0,2024-06-23
23,6,2024,0,6,R K Puram,135.0,2024-06-23
23,6,2024,0,6,Alipur,164.0,2024-06-23
23,6,2024,0,6,Okhla Phase-2,128.0,2024-06-23
23,6,2024,0,6,Bawana,171.0,2024-06-23
23,6,2024,0,6,Narela,172.0,2024-06-23
24,6,2024,0,0,R K Puram,125.0,2024-06-24
24,6,2024,0,0,Sri Aurobindo Marg,157.0,2024-06-24
24,6,2024,0,0,Punjabi Bagh,132.0,2024-06-24
24,6,2024,0,0,ITO,116.0,2024-06-24
24,6,2024,0,0,Alipur,139.0,2024-06-24
24,6,2024,0,0,Bawana,143.0,2024-06-24
24,6,2024,0,0,Dr. Karni Singh Shooting Range,168.0,2024-06-24
24,6,2024,0,0,North Campus DU,207.0,2024-06-24
24,6,2024,0,0,Okhla Phase-2,141.0,2024-06-24
24,6,2024,0,0,Narela,154.0,2024-06-24
25,6,2024,0,1,Narela,239.0,2024-06-25
25,6,2024,0,1,ITO,88.0,2024-06-25
25,6,2024,0,1,Okhla Phase-2,116.0,2024-06-25
25,6,2024,0,1,Bawana,165.0,2024-06-25
25,6,2024,0,1,North Campus DU,159.0,2024-06-25
25,6,2024,0,1,Sri Aurobindo Marg,130.0,2024-06-25
25,6,2024,0,1,Alipur,154.0,2024-06-25
25,6,2024,0,1,R K Puram,125.0,2024-06-25
25,6,2024,0,1,Dr. Karni Singh Shooting Range,181.0,2024-06-25
26,6,2024,0,2,Alipur,146.0,2024-06-26
26,6,2024,0,2,Bawana,170.0,2024-06-26
26,6,2024,0,2,Sri Aurobindo Marg,121.0,2024-06-26
26,6,2024,0,2,ITO,97.0,2024-06-26
26,6,2024,0,2,Punjabi Bagh,142.0,2024-06-26
26,6,2024,0,2,Okhla Phase-2,126.0,2024-06-26
26,6,2024,0,2,R K Puram,150.0,2024-06-26
26,6,2024,0,2,North Campus DU,111.0,2024-06-26
26,6,2024,0,2,Dr. Karni Singh Shooting Range,123.0,2024-06-26
26,6,2024,0,2,Narela,195.0,2024-06-26
27,6,2024,0,3,Okhla Phase-2,78.0,2024-06-27
27,6,2024,0,3,Punjabi Bagh,79.0,2024-06-27
27,6,2024,0,3,Bawana,80.0,2024-06-27
27,6,2024,0,3,ITO,62.0,2024-06-27
27,6,2024,0,3,Narela,92.0,2024-06-27
27,6,2024,0,3,Alipur,72.0,2024-06-27
27,6,2024,0,3,R K Puram,81.0,2024-06-27
27,6,2024,0,3,North Campus DU,66.0,2024-06-27
27,6,2024,0,3,Dr. Karni Singh Shooting Range,76.0,2024-06-27
27,6,2024,0,3,Sri Aurobindo Marg,87.0,2024-06-27
28,6,2024,0,4,Punjabi Bagh,78.0,2024-06-28
28,6,2024,0,4,Dr. Karni Singh Shooting Range,61.0,2024-06-28
28,6,2024,0,4,North Campus DU,56.0,2024-06-28
28,6,2024,0,4,ITO,72.0,2024-06-28
28,6,2024,0,4,Okhla Phase-2,68.0,2024-06-28
28,6,2024,0,4,Bawana,51.0,2024-06-28
28,6,2024,0,4,Sri Aurobindo Marg,51.0,2024-06-28
28,6,2024,0,4,Alipur,61.0,2024-06-28
28,6,2024,0,4,Narela,103.0,2024-06-28
29,6,2024,0,5,Okhla Phase-2,117.0,2024-06-29
29,6,2024,0,5,Dr. Karni Singh Shooting Range,145.0,2024-06-29
29,6,2024,0,5,ITO,114.0,2024-06-29
29,6,2024,0,5,Alipur,121.0,2024-06-29
29,6,2024,0,5,Narela,124.0,2024-06-29
29,6,2024,0,5,Bawana,115.0,2024-06-29
29,6,2024,0,5,Punjabi Bagh,114.0,2024-06-29
29,6,2024,0,5,Sri Aurobindo Marg,112.0,2024-06-29
29,6,2024,0,5,North Campus DU,120.0,2024-06-29
30,6,2024,0,6,Alipur,128.0,2024-06-30
30,6,2024,0,6,Narela,128.0,2024-06-30
30,6,2024,0,6,North Campus DU,87.0,2024-06-30
30,6,2024,0,6,Bawana,121.0,2024-06-30
30,6,2024,0,6,Okhla Phase-2,97.0,2024-06-30
30,6,2024,0,6,ITO,93.0,2024-06-30
30,6,2024,0,6,Punjabi Bagh,113.0,2024-06-30
30,6,2024,0,6,Dr. Karni Singh Shooting Range,160.0,2024-06-30
30,6,2024,0,6,Sri Aurobindo Marg,106.0,2024-06-30
1,7,2024,0,0,Narela,98.0,2024-07-01
1,7,2024,0,0,Punjabi Bagh,96.0,2024-07-01
1,7,2024,0,0,Sri Aurobindo Marg,98.0,2024-07-01
1,7,2024,0,0,Dr. Karni Singh Shooting Range,121.0,2024-07-01
1,7,2024,0,0,Okhla Phase-2,96.0,2024-07-01
